area_id,class_id,county_id,dev_category,parcel_id,job_spaces,resunits,acres,sf_res,sf_com,acres_res,acres_com
15,CRT|City Center,1.0,Developable,37.0,0.0,0.0,60.09267411506581,0.0,0.0,0.0,0.0
15,CRT|City Center,1.0,Redevelopable,13.0,92.2500626774267,2.3663432327763796,7.779849286320539,3710.6005686853,87127.5350325908,0.38260287259997,7.39724641372057
15,CRT|City Center,1.0,Remain,35.0,89.34598773681,98.42132228551178,9.133675916514731,113927.72045176782,48406.27729037,7.37567722238133,1.7579986941334
15,CRT|City Center,1.0,Undevelopable,8.0,0.0,0.0,7.23189767786973,0.0,0.0,0.0,0.0
15,CRT|City Center,2.0,Developable,74.0,0.0,0.0,130.27310887835853,0.0,0.0,0.0,0.0
15,CRT|City Center,2.0,Redevelopable,8.0,225.65063552774814,0.0,6.494492293305576,0.0,90518.16288769685,0.0,6.494492293305576
15,CRT|City Center,2.0,Remain,42.0,430.7008676848674,15.9504142739734,18.317517680308285,32790.674138986105,322307.18161353655,2.1448440890047804,16.17267359130351
15,CRT|City Center,2.0,Undevelopable,31.0,57.88671223399179,0.25526249052,33.20482186967134,680.019274744,20859.915376364977,0.0,0.0
15,CRT|City Center,3.0,Developable,2.0,0.0,0.0,0.00359152862313,0.0,0.0,0.0,0.0
15,CRT|City Center,3.0,Remain,70.0,0.0,76.57835969462752,7.70106472171134,72973.36373323166,0.0,7.70106472171134,0.0
15,CRT|City Center,3.0,Undevelopable,2.0,0.0,0.0,0.07187302708002,0.0,0.0,0.0,0.0
15,CRT|City Center,4.0,Developable,145.0,0.0,0.0,44.467672153206536,0.0,0.0,0.0,0.0
15,CRT|City Center,4.0,Redevelopable,5.0,0.0,0.8067018791024755,1.0398444653342096,1483.5247556743184,0.0,1.0398444653342096,0.0
15,CRT|City Center,4.0,Remain,44.0,451.21249140237256,4.9792962982153455,24.826490608947637,10815.254563872828,168636.19162358087,4.630821648995089,20.195668959952553
15,CRT|City Center,4.0,Undevelopable,34.0,0.0,0.0,29.3965363281336,0.0,0.0,0.0,0.0
16,CRT|Metropolitan Center,2.0,Developable,899.0,0.0,0.0,51.52606282238251,0.0,0.0,0.0,0.0
16,CRT|Metropolitan Center,2.0,Redevelopable,107.0,897.9032269187969,35.239570979159794,60.49010483568271,44480.215571418725,503511.0318597866,2.5708626791703364,57.91924215651238
16,CRT|Metropolitan Center,2.0,Remain,260.0,5070.573818280105,922.3035129376664,69.27996777474188,1433387.606784638,3071668.8231798587,11.849398533842285,57.430569240899594
16,CRT|Metropolitan Center,2.0,Undevelopable,132.0,716.0888871609582,36.19192960729235,69.4447284536641,387601.9088385314,283005.87219168595,0.0,0.0
17,CRT|NA,1.0,Developable,186.0,0.0,0.0,142.19750334429776,0.0,0.0,0.0,0.0
17,CRT|NA,1.0,Redevelopable,37.0,376.9085830826826,11.70797704099374,33.637715195196016,14872.83824003272,339791.5604704693,3.5729649070730307,30.064750288122976
17,CRT|NA,1.0,Remain,828.0,762.40127263647,559.7982352818666,138.85737790159502,693317.0734070749,423588.68849090126,101.97505966871928,36.88231823287581
17,CRT|NA,1.0,Undevelopable,72.0,258.3380245137,0.0,60.0621838943943,0.0,155893.00136256,0.0,0.0
17,CRT|NA,2.0,Developable,72.0,0.0,0.0,34.56514519713607,0.0,0.0,0.0,0.0
17,CRT|NA,2.0,Redevelopable,68.0,112.87522506785473,24.23389008238933,14.014806527050698,35025.425511562375,89552.32424596562,4.129087655484382,9.885718871566318
17,CRT|NA,2.0,Remain,298.0,837.0642494021945,269.868166740258,71.95061803456097,476782.2589179523,718412.1044661002,60.92389861598676,11.026719418574217
17,CRT|NA,2.0,Undevelopable,36.0,0.0,1.998553702042443,10.63943918493434,1947.877973664837,0.0,0.0,0.0
17,CRT|NA,3.0,Developable,45.0,0.0,0.0,35.48190413514192,0.0,0.0,0.0,0.0
17,CRT|NA,3.0,Redevelopable,1.0,0.0,0.471636213786,0.127807319917,589.78108534,0.0,0.127807319917,0.0
17,CRT|NA,3.0,Remain,561.0,81.4157006696919,682.7301939678957,127.37089865112927,882620.9795081313,58160.6641611149,118.36382814164331,9.00707050948596
17,CRT|NA,3.0,Undevelopable,39.0,0.0,0.0,19.831902436249663,0.0,0.0,0.0,0.0
17,CRT|NA,4.0,Developable,552.0,0.0,0.0,115.18734021983349,0.0,0.0,0.0,0.0
17,CRT|NA,4.0,Redevelopable,22.0,0.0,6.9078164115244896,3.444369266921038,10760.355054583457,0.0,3.444369266921038,0.0
17,CRT|NA,4.0,Remain,545.0,538.1835901665108,408.092977466353,92.52950881004367,705232.3130311678,422600.8365242738,63.68585179644116,28.843657013602662
17,CRT|NA,4.0,Undevelopable,113.0,1216.6426093655766,7.281812408997519,123.77057592144159,11343.101374355836,426610.6558812961,0.0,0.0
18,CRT|Urban Center,1.0,Developable,138.0,0.0,0.0,95.55028316049268,0.0,0.0,0.0,0.0
18,CRT|Urban Center,1.0,Redevelopable,41.0,66.26687033713674,4.082286099192419,10.926281289259341,7016.704764585465,29240.015086548734,2.3109312201207164,8.615350069138628
18,CRT|Urban Center,1.0,Remain,229.0,1042.5102352827269,532.9293038312848,79.16951987207649,427993.77002231026,513903.2221171497,28.503388308937343,50.66613156313917
18,CRT|Urban Center,1.0,Undevelopable,90.0,27.842774219939997,0.0,69.48933598784303,0.0,13401.697426939001,0.0,0.0
18,CRT|Urban Center,2.0,Developable,97.0,0.0,0.0,84.6086093789534,0.0,0.0,0.0,0.0
18,CRT|Urban Center,2.0,Redevelopable,51.0,704.1324941528716,4.590828193926093,35.68617466667311,7438.654219484588,390869.18944373523,0.682128845083,35.00404582159011
18,CRT|Urban Center,2.0,Remain,90.0,11891.35771904101,321.5048947380598,165.78659892828696,341654.28836506396,7415874.755602411,7.391632930513221,158.39496599777374
18,CRT|Urban Center,2.0,Undevelopable,70.0,241.8701121757202,0.0,68.02600810363805,0.0,125663.49703846732,0.0,0.0
18,CRT|Urban Center,3.0,Developable,100.0,0.0,0.0,25.19473791639486,0.0,0.0,0.0,0.0
18,CRT|Urban Center,3.0,Redevelopable,27.0,0.0,25.606750361063057,3.4617051805748127,25115.563824695942,0.0,3.4617051805748127,0.0
18,CRT|Urban Center,3.0,Remain,175.0,911.3576184035715,188.9755454909966,57.018092500990164,276812.35618923744,559839.6599635524,2.448454505207484,54.569637995782685
18,CRT|Urban Center,3.0,Undevelopable,93.0,482.8577890110898,1.0170136488911,112.02300922194746,1257.7590754497,303393.3549704327,0.0,0.0
18,CRT|Urban Center,4.0,Developable,281.0,0.0,0.0,47.22683849077719,0.0,0.0,0.0,0.0
18,CRT|Urban Center,4.0,Redevelopable,112.0,0.0,36.96683276103759,9.22630466134121,52705.40923516977,0.0,9.22630466134121,0.0
18,CRT|Urban Center,4.0,Remain,877.0,6021.664090622657,525.2879704506532,151.72479637403504,575340.0310371812,3844161.949690662,30.842004341666854,120.88279203236799
18,CRT|Urban Center,4.0,Undevelopable,53.0,8.78862850074361,0.00255162411592,36.45831850769196,3.12148683514,8440.349630453831,0.0,0.0
40,LRT|City Center,2.0,Developable,724.0,0.0,0.0,373.6974184470209,0.0,0.0,0.0,0.0
40,LRT|City Center,2.0,Redevelopable,370.0,2278.5657432517964,128.36024582669197,161.20104039503784,157274.75800626105,1473195.5241909109,27.297128581434652,133.90391181360303
40,LRT|City Center,2.0,Remain,1474.0,9720.821279945683,1913.1485661284917,360.53995895703787,1851825.74480809,5318267.564261467,126.17687416373735,234.36308479330046
40,LRT|City Center,2.0,Undevelopable,302.0,468.36028038081173,42.2486988548208,182.5741523778203,85842.70863662705,228568.62390033735,0.0,0.0
41,LRT|Metropolitan Center,2.0,Developable,579.0,0.0,0.0,68.55748823695852,0.0,0.0,0.0,0.0
41,LRT|Metropolitan Center,2.0,Redevelopable,115.0,759.0998176170077,2.8170915876048745,26.49493989134836,3852.0464858740074,381363.99696634104,0.47406494768146956,26.020874943666886
